user_id,account_id,account_name,industry,region,segment,billing_country,account_status,owner_team,email_address,full_name,title,department,created_at,last_login_at,user_status,is_active_user,is_test_user,days_since_last_login
U3453,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,peter.park@orchidcapital.example,Peter Park,Analytics Manager,analytics,2025-03-21 14:00:18,2025-06-29 15:00:17,active,true,false,268
U3454,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,sofia.kim@orchidcapital.example,Sofia Kim,Finance Manager,finance,2025-03-26 14:00:18,2025-06-16 14:06:11,active,true,false,281
U3455,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,alma.keller@orchidcapital.example,Alma Keller,Revenue Operations Manager,sales,2025-03-20 16:00:18,2025-06-14 12:47:17,active,true,false,283
U3456,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,mila.meyer@orchidcapital.example,Mila Meyer,CFO,executive,2025-03-28 14:00:18,2025-06-23 11:47:11,active,true,false,274
U3457,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,tomas.desai@orchidcapital.example,Tomas Desai,Finance Manager,finance,2025-02-17 12:00:18,2025-06-15 10:37:29,active,true,false,282
U3458,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,marcus.desai@orchidcapital.example,Marcus Desai,Sales Analyst,sales,2025-03-20 13:00:18,2025-06-16 03:34:49,active,true,false,281
U3459,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,ben.keller@orchidcapital.example,Ben Keller,Data Engineer,data,2025-03-28 16:00:18,2025-04-16 06:39:24,inactive,false,false,342
U3460,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,hannah.fischer@orchidcapital.example,Hannah Fischer,Sales Analyst,sales,2025-04-01 09:00:18,2025-06-17 05:50:55,active,true,false,280
U3461,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,mateo.desai@orchidcapital.example,Mateo Desai,Operations Manager,operations,2025-02-19 12:00:18,2025-05-11 05:46:23,inactive,false,false,317
U3462,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,zoe.nash@orchidcapital.example,Zoe Nash,Revenue Operations Manager,sales,2025-02-27 17:00:18,2025-06-24 15:03:54,active,true,false,273
U3463,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,kenji.price@orchidcapital.example,Kenji Price,Workflow Analyst,operations,2025-03-23 14:00:18,2025-06-27 20:15:55,active,true,false,270
U3464,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,ivy.hill@orchidcapital.example,Ivy Hill,Finance Manager,finance,2025-03-22 15:00:18,2025-06-26 18:02:24,active,true,false,271
U3465,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,aisha.nash@orchidcapital.example,Aisha Nash,Technical Program Manager,product,2025-03-07 17:00:18,2025-04-06 22:10:09,inactive,false,false,352
U3466,A1048,Orchid Capital,financial_services,APAC,enterprise,NZ,active,CSM-APAC,kai.ng@orchidcapital.example,Kai Ng,COO,executive,2025-03-23 17:00:18,2025-06-29 09:03:26,active,true,false,268
U3467,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,nina.fischer@northwindnetwork.example,Nina Fischer,Technical Program Manager,product,2024-12-07 15:19:33,2025-06-17 16:43:22,active,true,false,280
U3468,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,ben.romero@northwindnetwork.example,Ben Romero,FP&A Analyst,finance,2024-11-12 19:19:33,2025-04-01 10:46:51,inactive,false,false,357
U3469,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,luis.dubois@northwindnetwork.example,Luis Dubois,Finance Manager,finance,2024-11-14 22:19:33,2025-06-14 03:37:43,active,true,false,283
U3470,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,nina.fischer2@northwindnetwork.example,Nina Fischer,Marketing Operations Lead,marketing,2024-11-28 19:19:33,2025-06-20 11:53:57,active,true,false,277
U3471,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,lena.reed@northwindnetwork.example,Lena Reed,Workflow Analyst,operations,2024-12-02 22:19:33,2025-06-30 20:00:29,active,true,false,267
U3472,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,lena.hill@northwindnetwork.example,Lena Hill,BI Analyst,analytics,2024-12-18 21:19:33,2025-06-12 03:34:38,active,true,false,285
U3473,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,samir.cole@northwindnetwork.example,Samir Cole,Sales Analyst,sales,2024-11-19 18:19:33,2025-06-25 09:51:58,active,true,false,272
U3474,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,maya.kim@northwindnetwork.example,Maya Kim,Analytics Engineer,data,2024-12-15 15:19:33,2025-06-24 12:05:08,active,true,false,273
U3475,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,peter.khan@northwindnetwork.example,Peter Khan,Marketing Operations Lead,marketing,2024-11-15 21:19:33,2025-04-26 16:26:27,inactive,false,false,332
U3476,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,sofia.petrova@northwindnetwork.example,Sofia Petrova,Demand Gen Manager,marketing,2024-11-30 21:19:33,2025-06-18 22:49:55,active,true,false,279
U3477,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,elena.turner@northwindnetwork.example,Elena Turner,Data Platform Manager,data,2024-12-07 19:19:33,2025-06-22 23:19:59,active,true,false,275
U3478,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,ivy.lewis@northwindnetwork.example,Ivy Lewis,FP&A Analyst,finance,2024-12-17 18:19:33,2025-06-26 14:57:44,active,true,false,271
U3479,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,lena.tan@northwindnetwork.example,Lena Tan,Marketing Operations Lead,marketing,2024-11-16 19:19:33,2025-06-18 15:24:03,active,true,false,279
U3480,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,lena.petrova@northwindnetwork.example,Lena Petrova,Workflow Analyst,operations,2024-12-08 21:19:33,2025-06-15 09:58:05,active,true,false,282
U3481,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,alma.cole@northwindnetwork.example,Alma Cole,Analytics Engineer,data,2024-11-22 20:19:33,2025-06-30 06:39:45,active,true,false,267
U3482,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,owen.shah@northwindnetwork.example,Owen Shah,Product Manager,product,2024-11-26 18:19:33,2025-06-14 13:52:17,active,true,false,283
U3483,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,elena.grant@northwindnetwork.example,Elena Grant,Data Engineer,data,2024-12-21 17:19:33,2025-06-30 16:45:45,active,true,false,267
U3484,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,claire.chen@northwindnetwork.example,Claire Chen,Founder,executive,2024-12-01 22:19:33,2025-06-18 20:19:55,active,true,false,279
U3485,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,daniel.nash@northwindnetwork.example,Daniel Nash,Marketing Operations Lead,marketing,2024-12-16 23:19:33,2025-06-24 02:41:57,active,true,false,273
U3486,A1049,Northwind Network,energy,NA,enterprise,CA,active,CSM-East,leo.shah@northwindnetwork.example,Leo Shah,Analytics Engineer,data,2024-12-19 23:19:33,2025-06-14 22:13:06,active,true,false,283
U3487,A1050,Cedar Energy,software,APAC,smb,JP,active,CSM-APAC,claire.tan@cedarenergy.example,Claire Tan,BI Analyst,analytics,2025-03-17 03:48:30,2025-06-26 19:41:42,active,true,false,271
U3488,A1050,Cedar Energy,software,APAC,smb,JP,active,CSM-APAC,evan.fischer@cedarenergy.example,Evan Fischer,Operations Director,operations,2025-03-06 09:48:30,2025-06-20 00:46:28,active,true,false,277
U3489,A1050,Cedar Energy,software,APAC,smb,JP,active,CSM-APAC,sofia.hill@cedarenergy.example,Sofia Hill,CFO,executive,2025-03-26 11:48:30,2025-06-15 14:51:11,active,true,false,282
U3490,A1050,Cedar Energy,software,APAC,smb,JP,active,CSM-APAC,sofia.ward@cedarenergy.example,Sofia Ward,Data Engineer,data,2025-03-03 11:48:30,2025-06-22 16:24:23,active,true,false,275
U3491,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,aisha.romero@lighthousesystems.example,Aisha Romero,VP Data,executive,2025-03-20 19:44:10,2025-06-22 23:00:00,active,true,false,275
U3492,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,evan.brooks@lighthousesystems.example,Evan Brooks,Analytics Manager,analytics,2025-02-27 23:44:10,2025-04-04 01:25:10,inactive,false,false,354
U3493,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,noah.lewis@lighthousesystems.example,Noah Lewis,Workflow Analyst,operations,2025-03-22 23:44:10,2025-05-01 13:34:40,inactive,false,false,327
U3494,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,zoe.price@lighthousesystems.example,Zoe Price,Marketing Operations Lead,marketing,2025-03-25 19:44:10,2025-04-23 11:29:46,inactive,false,false,335
U3495,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,naomi.reed@lighthousesystems.example,Naomi Reed,Controller,finance,2025-04-01 18:44:10,2025-06-18 07:00:16,active,true,false,279
U3496,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,mateo.lewis@lighthousesystems.example,Mateo Lewis,Revenue Operations Manager,sales,2025-04-08 16:44:10,2025-06-24 07:40:27,active,true,false,273
U3497,A1051,Lighthouse Systems,media,EMEA,smb,UK,active,CSM-EMEA,isla.grant@lighthousesystems.example,Isla Grant,FP&A Analyst,finance,2025-03-07 15:44:10,2025-06-20 20:11:45,active,true,false,277
U3498,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,jonas.park@sierralabs.example,Jonas Park,BI Analyst,analytics,2024-12-13 11:54:21,2025-06-11 10:15:41,active,true,false,286
U3499,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,mila.dubois@sierralabs.example,Mila Dubois,Marketing Operations Lead,marketing,2024-12-15 10:54:21,2025-06-27 11:52:16,active,true,false,270
U3500,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,leo.lewis@sierralabs.example,Leo Lewis,Technical Program Manager,product,2024-12-12 16:54:21,2025-06-14 03:06:25,active,true,false,283
U3501,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,aisha.tan@sierralabs.example,Aisha Tan,Marketing Operations Lead,marketing,2024-12-27 10:54:21,2025-03-23 11:35:20,inactive,false,false,366
U3502,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,mei.reed@sierralabs.example,Mei Reed,Operations Director,operations,2024-12-29 17:54:21,2025-06-21 21:32:21,active,true,false,276
U3503,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,victor.ng@sierralabs.example,Victor Ng,Revenue Operations Manager,sales,2025-01-08 16:54:21,2025-06-20 08:36:33,active,true,false,277
U3504,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,mila.nash@sierralabs.example,Mila Nash,Data Platform Manager,data,2024-12-07 17:54:21,2025-06-11 19:42:32,active,true,false,286
U3505,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,victor.saeed@sierralabs.example,Victor Saeed,Revenue Operations Manager,sales,2025-01-05 16:54:21,2025-06-26 02:22:45,active,true,false,271
U3506,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,hannah.tan@sierralabs.example,Hannah Tan,Analytics Manager,analytics,2024-12-26 14:54:21,2025-06-17 17:33:26,active,true,false,280
U3507,A1052,Sierra Labs,software,APAC,mid_market,NZ,active,CSM-APAC,ava.rahman@sierralabs.example,Ava Rahman,Sales Analyst,sales,2025-01-09 10:54:21,2025-06-14 05:51:38,active,true,false,283
U3508,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,owen.petrova@brighthealth.example,Owen Petrova,Operations Director,operations,2024-10-27 07:24:29,2025-06-20 19:54:56,active,true,false,277
U3509,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,alma.park@brighthealth.example,Alma Park,Data Engineer,data,2024-10-19 02:24:29,2025-04-02 08:08:56,inactive,false,false,356
U3510,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,aisha.grant@brighthealth.example,Aisha Grant,Operations Director,operations,2024-11-04 06:24:29,2025-06-12 20:41:40,active,true,false,285
U3511,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,mateo.kim@brighthealth.example,Mateo Kim,FP&A Analyst,finance,2024-10-25 05:24:29,2025-06-14 22:32:51,active,true,false,283
U3512,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,samir.shah@brighthealth.example,Samir Shah,Finance Manager,finance,2024-09-30 23:24:29,2025-06-18 07:18:26,active,true,false,279
U3513,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,owen.meyer@brighthealth.example,Owen Meyer,Finance Manager,finance,2024-09-28 01:24:29,2025-06-29 08:52:31,active,true,false,268
U3514,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,nina.chen@brighthealth.example,Nina Chen,Technical Program Manager,product,2024-10-21 07:24:29,2025-06-25 13:10:34,active,true,false,272
U3515,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,tara.alvarez@brighthealth.example,Tara Alvarez,Demand Gen Manager,marketing,2024-10-19 05:24:29,2025-06-25 09:14:02,active,true,false,272
U3516,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,ben.chen@brighthealth.example,Ben Chen,Demand Gen Manager,marketing,2024-10-29 07:24:29,2025-06-15 19:57:27,active,true,false,282
U3517,A1053,Bright Health,media,NA,mid_market,CA,active,CSM-East,hannah.sato@brighthealth.example,Hannah Sato,Finance Manager,finance,2024-10-31 04:24:29,2025-06-11 13:53:35,active,true,false,286
U3518,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,lena.singh@granitelabs.example,Lena Singh,Founder,executive,2024-08-04 16:47:01,2025-06-15 02:50:13,active,true,false,282
U3519,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,aisha.meyer@granitelabs.example,Aisha Meyer,FP&A Analyst,finance,2024-09-07 20:47:01,2025-03-30 22:24:24,inactive,false,false,359
U3520,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,alma.fischer@granitelabs.example,Alma Fischer,Revenue Operations Manager,sales,2024-08-28 23:47:01,2025-06-22 05:16:14,active,true,false,275
U3521,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,naomi.grant@granitelabs.example,Naomi Grant,Analytics Manager,analytics,2024-09-03 21:47:01,2025-06-27 16:21:00,active,true,false,270
U3522,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,daniel.brooks@granitelabs.example,Daniel Brooks,Workflow Analyst,operations,2024-09-10 23:47:01,2025-05-07 16:40:50,inactive,false,false,321
U3523,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,ben.meyer@granitelabs.example,Ben Meyer,Sales Analyst,sales,2024-08-17 23:47:01,2025-06-25 22:03:57,active,true,false,272
U3524,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,marta.lewis@granitelabs.example,Marta Lewis,Technical Program Manager,product,2024-09-01 17:47:01,2025-03-30 01:53:10,inactive,false,false,359
U3525,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,mei.chen@granitelabs.example,Mei Chen,Operations Director,operations,2024-08-30 16:47:01,2025-06-15 19:46:44,active,true,false,282
U3526,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,mila.price@granitelabs.example,Mila Price,Revenue Operations Manager,sales,2024-08-22 20:47:01,2025-06-26 06:22:21,active,true,false,271
U3527,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,daniel.chen@granitelabs.example,Daniel Chen,Demand Gen Manager,marketing,2024-08-17 16:47:01,2025-06-23 02:10:05,active,true,false,274
U3528,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,arjun.khan@granitelabs.example,Arjun Khan,Data Engineer,data,2024-09-13 20:47:01,2025-06-28 08:59:29,active,true,false,269
U3529,A1054,Granite Labs,manufacturing,APAC,mid_market,NZ,active,CSM-APAC,lena.romero@granitelabs.example,Lena Romero,Finance Manager,finance,2024-08-22 20:47:01,2025-04-16 21:39:58,inactive,false,false,342
U3530,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,priya.lewis@pioneersystems.example,Priya Lewis,Product Manager,product,2025-03-01 09:44:38,2025-04-03 09:51:43,inactive,false,false,355
U3531,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,ava.price@pioneersystems.example,Ava Price,Data Platform Manager,data,2025-02-08 07:44:38,2025-06-11 05:54:15,active,true,false,286
U3532,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,daniel.silva@pioneersystems.example,Daniel Silva,Founder,executive,2025-01-29 06:44:38,2025-06-19 00:34:14,active,true,false,278
U3533,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,lina.nash@pioneersystems.example,Lina Nash,Controller,finance,2025-02-27 08:44:38,2025-06-13 15:04:00,active,true,false,284
U3534,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,jonas.khan@pioneersystems.example,Jonas Khan,Analytics Engineer,data,2025-02-15 03:44:38,2025-06-16 13:26:11,active,true,false,281
U3535,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,derek.park@pioneersystems.example,Derek Park,BI Analyst,analytics,2025-02-22 06:44:38,2025-06-19 20:59:47,active,true,false,278
U3536,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,priya.tan@pioneersystems.example,Priya Tan,Operations Manager,operations,2025-02-21 02:44:38,2025-06-22 22:18:09,active,true,false,275
U3537,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,peter.tan@pioneersystems.example,Peter Tan,CFO,executive,2025-02-22 06:44:38,2025-06-14 06:28:31,active,true,false,283
U3538,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,marcus.saeed@pioneersystems.example,Marcus Saeed,Finance Manager,finance,2025-01-22 09:44:38,2025-06-23 11:17:16,active,true,false,274
U3539,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,olivia.chen@pioneersystems.example,Olivia Chen,BI Analyst,analytics,2025-03-04 03:44:38,2025-06-11 21:52:42,active,true,false,286
U3540,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,marcus.saeed2@pioneersystems.example,Marcus Saeed,BI Analyst,analytics,2025-02-25 06:44:38,2025-06-15 21:14:38,active,true,false,282
U3541,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,alma.tan@pioneersystems.example,Alma Tan,Demand Gen Manager,marketing,2025-02-06 10:44:38,2025-06-21 11:58:06,active,true,false,276
U3542,A1055,Pioneer Systems,travel,EMEA,mid_market,FR,active,CSM-EMEA,olivia.dubois@pioneersystems.example,Olivia Dubois,Finance Manager,finance,2025-02-06 03:44:38,2025-06-25 21:53:30,active,true,false,272
U3543,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,sofia.hill@deltaglobal.example,Sofia Hill,Demand Gen Manager,marketing,2024-12-24 23:04:51,2025-06-27 21:18:56,active,true,false,270
U3544,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,claire.alvarez@deltaglobal.example,Claire Alvarez,Finance Manager,finance,2024-12-08 23:04:51,2025-06-12 00:33:00,active,true,false,285
U3545,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,naomi.romero@deltaglobal.example,Naomi Romero,Product Manager,product,2024-11-26 00:04:51,2025-06-21 03:26:03,active,true,false,276
U3546,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,noah.sato@deltaglobal.example,Noah Sato,Technical Program Manager,product,2024-12-08 23:04:51,2025-06-28 02:17:36,active,true,false,269
U3547,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,isla.petrova@deltaglobal.example,Isla Petrova,Product Manager,product,2024-11-25 01:04:51,2025-06-18 07:48:58,active,true,false,279
U3548,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,ava.turner@deltaglobal.example,Ava Turner,Marketing Operations Lead,marketing,2024-11-28 22:04:51,2025-05-08 18:13:12,inactive,false,false,320
U3549,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,samir.khan@deltaglobal.example,Samir Khan,Technical Program Manager,product,2024-11-20 19:04:51,2025-06-19 07:43:44,active,true,false,278
U3550,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,leo.ward@deltaglobal.example,Leo Ward,FP&A Analyst,finance,2024-12-11 20:04:51,2025-06-20 15:19:45,active,true,false,277
U3551,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,marcus.khan@deltaglobal.example,Marcus Khan,Operations Manager,operations,2024-12-24 01:04:51,2025-06-20 19:50:50,active,true,false,277
U3552,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,victor.alvarez@deltaglobal.example,Victor Alvarez,FP&A Analyst,finance,2024-12-13 19:04:51,2025-06-30 13:08:24,active,true,false,267
U3553,A1056,Delta Global,retail,APAC,mid_market,AU,active,CSM-APAC,helena.ng@deltaglobal.example,Helena Ng,Sales Analyst,sales,2024-12-23 21:04:51,2025-06-27 01:04:23,active,true,false,270
U3554,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,lena.rossi@harborpartners.example,Lena Rossi,Workflow Analyst,operations,2024-11-25 04:01:31,2025-06-13 03:53:15,active,true,false,284
U3555,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,owen.sato@harborpartners.example,Owen Sato,Analytics Manager,analytics,2024-10-21 22:01:31,2025-06-25 06:25:52,active,true,false,272
U3556,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,lina.khan@harborpartners.example,Lina Khan,Product Manager,product,2024-10-23 00:01:31,2025-06-24 21:19:18,active,true,false,273
U3557,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,maya.shah@harborpartners.example,Maya Shah,FP&A Analyst,finance,2024-11-21 01:01:31,2025-06-24 19:40:10,active,true,false,273
U3558,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,owen.tan@harborpartners.example,Owen Tan,Demand Gen Manager,marketing,2024-11-06 01:01:31,2025-05-10 12:34:29,inactive,false,false,318
U3559,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,marta.petrova@harborpartners.example,Marta Petrova,Data Platform Manager,data,2024-11-19 03:01:31,2025-06-17 22:22:29,active,true,false,280
U3560,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,hannah.fischer@harborpartners.example,Hannah Fischer,Data Engineer,data,2024-12-02 05:01:31,2025-06-19 12:16:30,active,true,false,278
U3561,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,olivia.meyer@harborpartners.example,Olivia Meyer,Data Engineer,data,2024-11-14 03:01:31,2025-06-28 01:38:17,active,true,false,269
U3562,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,lina.morgan@harborpartners.example,Lina Morgan,Sales Analyst,sales,2024-11-21 00:01:31,2025-06-22 07:37:57,active,true,false,275
U3563,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,naomi.tan@harborpartners.example,Naomi Tan,Sales Analyst,sales,2024-11-12 23:01:31,2025-06-27 01:20:30,active,true,false,270
U3564,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,naomi.lewis@harborpartners.example,Naomi Lewis,Data Engineer,data,2024-11-27 21:01:31,2025-06-22 14:31:26,active,true,false,275
U3565,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,ivy.lewis@harborpartners.example,Ivy Lewis,Operations Director,operations,2024-11-28 03:01:31,2025-06-29 22:35:02,active,true,false,268
U3566,A1057,Harbor Partners,education,APAC,enterprise,NZ,active,CSM-APAC,ben.ng@harborpartners.example,Ben Ng,FP&A Analyst,finance,2024-11-19 03:01:31,2025-06-21 17:10:14,active,true,false,276
U3567,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,marta.patel@evergreenanalytics.example,Marta Patel,FP&A Analyst,finance,2025-02-16 11:52:12,2025-06-28 12:47:16,active,true,false,269
U3568,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,victor.hart@evergreenanalytics.example,Victor Hart,Analytics Manager,analytics,2025-02-12 16:52:12,2025-06-11 17:03:28,active,true,false,286
U3569,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,lena.turner@evergreenanalytics.example,Lena Turner,Founder,executive,2025-02-15 18:52:12,2025-05-11 17:27:19,inactive,false,false,317
U3570,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,mateo.dubois@evergreenanalytics.example,Mateo Dubois,Product Manager,product,2025-02-11 12:52:12,2025-06-26 02:23:15,active,true,false,271
U3571,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,tomas.nash@evergreenanalytics.example,Tomas Nash,Insights Lead,analytics,2025-01-12 16:52:12,2025-06-11 01:16:54,active,true,false,286
U3572,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,leo.ward@evergreenanalytics.example,Leo Ward,Technical Program Manager,product,2025-02-04 16:52:12,2025-03-29 22:54:16,inactive,false,false,360
U3573,A1058,Evergreen Analytics,travel,EMEA,smb,UK,active,CSM-EMEA,aisha.desai@evergreenanalytics.example,Aisha Desai,Insights Lead,analytics,2025-02-14 15:52:12,2025-06-22 06:38:09,active,true,false,275
U3574,A1059,Evergreen Partners,education,NA,mid_market,CA,active,CSM-East,aisha.brooks@evergreenpartners.example,Aisha Brooks,Insights Lead,analytics,2024-11-05 20:27:52,2025-06-12 19:03:56,active,true,false,285
U3575,A1059,Evergreen Partners,education,NA,mid_market,CA,active,CSM-East,naomi.hart@evergreenpartners.example,Naomi Hart,Operations Manager,operations,2024-10-13 22:27:52,2025-06-17 11:19:32,active,true,false,280
U3576,A1059,Evergreen Partners,education,NA,mid_market,CA,active,CSM-East,nina.chen@evergreenpartners.example,Nina Chen,Workflow Analyst,operations,2024-10-08 22:27:52,2025-06-19 18:24:17,active,true,false,278
U3577,A1059,Evergreen Partners,education,NA,mid_market,CA,active,CSM-East,kenji.lopez@evergreenpartners.example,Kenji Lopez,Demand Gen Manager,marketing,2024-10-09 04:27:52,2025-06-19 02:43:24,active,true,false,278
U3578,A1059,Evergreen Partners,education,NA,mid_market,CA,active,CSM-East,elena.shah@evergreenpartners.example,Elena Shah,FP&A Analyst,finance,2024-10-24 02:27:52,2025-06-21 11:25:34,active,true,false,276
U3579,A1059,Evergreen Partners,education,NA,mid_market,CA,active,CSM-East,aisha.reed@evergreenpartners.example,Aisha Reed,Founder,executive,2024-11-08 00:27:52,2025-06-13 14:34:17,active,true,false,284
